Neutron energy =  2.5300E-02

PRODUCT      ZAFP     FPS           Y          DY
38-Sr- 87-M  38087.      1.  6.7698E-08  4.3327E-08
38-Sr- 88    38088.      0.  1.0840E-05  6.9374E-06
38-Sr- 89    38089.      0.  1.0915E-03  1.7465E-04
38-Sr- 90    38090.      0.  3.3570E-03  2.6856E-04
38-Sr- 91    38091.      0.  1.1114E-02  4.4456E-04
38-Sr- 92    38092.      0.  2.6806E-02  5.3611E-04
38-Sr- 93    38093.      0.  4.4459E-02  1.4227E-02
38-Sr- 94    38094.      0.  4.8406E-02  1.5490E-02
38-Sr- 95    38095.      0.  3.2672E-02  1.0455E-02
38-Sr- 96    38096.      0.  1.7987E-02  5.7557E-03
38-Sr- 97    38097.      0.  6.4224E-03  2.5689E-04
38-Sr- 98    38098.      0.  2.2006E-03  1.4084E-03
38-Sr- 99    38099.      0.  2.5185E-04  1.6118E-04
38-Sr-100    38100.      0.  3.3889E-05  2.1689E-05
38-Sr-101    38101.      0.  2.2399E-06  1.4335E-06
38-Sr-102    38102.      0.  9.5496E-08  6.1117E-08
38-Sr-103    38103.      0.  7.3497E-09  4.7038E-09
38-Sr-104    38104.      0.  0.0000E+00  0.0000E+00
38-Sr-105    38105.      0.  0.0000E+00  0.0000E+00
38-Sr-106    38106.      0.  0.0000E+00  0.0000E+00
38-Sr-107    38107.      0.  0.0000E+00  0.0000E+00
39-Y - 85    39085.      0.  0.0000E+00  0.0000E+00
39-Y - 87    39087.      0.  1.3400E-11  8.5758E-12
39-Y - 88    39088.      0.  1.0500E-09  6.7198E-10
39-Y - 89    39089.      0.  1.1500E-08  7.3598E-09
39-Y - 89-M  39089.      1.  4.8899E-08  3.1295E-08
39-Y - 90-M  39090.      1.  7.0498E-07  4.5119E-07
39-Y - 90    39090.      0.  7.0498E-07  4.5119E-07
39-Y - 91-M  39091.      1.  1.4170E-05  9.0686E-06
39-Y - 91    39091.      0.  1.4170E-05  9.0686E-06
39-Y - 92    39092.      0.  1.6015E-03  1.7616E-04
39-Y - 93-M  39093.      1.  2.4966E-03  1.5979E-03
39-Y - 93    39093.      0.  2.4966E-03  1.5979E-03
39-Y - 94    39094.      0.  1.3101E-02  4.1922E-03
39-Y - 95    39095.      0.  2.5378E-02  8.1211E-03
39-Y - 96    39096.      0.  2.7661E-03  1.7703E-03
39-Y - 96-M  39096.      1.  2.4926E-02  7.9762E-03
39-Y - 97-M  39097.      1.  1.2818E-02  8.2038E-03
39-Y - 97    39097.      0.  1.2818E-02  8.2038E-03
39-Y - 98    39098.      0.  6.4846E-03  4.1502E-03
39-Y - 98-M  39098.      1.  6.4846E-03  4.1502E-03
39-Y - 99    39099.      0.  7.0953E-03  2.8381E-04
39-Y -100    39100.      0.  1.3137E-03  8.4078E-04
39-Y -101    39101.      0.  5.3305E-04  3.4115E-04
39-Y -102    39102.      0.  5.2869E-05  3.3836E-05
39-Y -103    39103.      0.  5.0925E-06  3.2592E-06
39-Y -104    39104.      0.  1.4600E-10  9.3438E-11
39-Y -105    39105.      0.  1.6483E-12  1.0549E-12
39-Y -106    39106.      0.  4.6668E-16  2.9867E-16
39-Y -107    39107.      0.  2.3018E-16  1.4732E-16
39-Y -108    39108.      0.  0.0000E+00  0.0000E+00
39-Y -109    39109.      0.  2.4668E-14  1.5788E-14
40-Zr- 87    40087.      0.  0.0000E+00  0.0000E+00
40-Zr- 88    40088.      0.  1.7900E-14  1.1456E-14
40-Zr- 89    40089.      0.  2.6899E-12  1.7216E-12
40-Zr- 90-M  40090.      1.  1.5100E-10  9.6638E-11
40-Zr- 90    40090.      0.  1.5100E-10  9.6638E-11
40-Zr- 91    40091.      0.  1.5600E-08  9.9837E-09
40-Zr- 92    40092.      0.  6.5698E-07  4.2047E-07
40-Zr- 93    40093.      0.  1.2110E-05  7.7502E-06
40-Zr- 94    40094.      0.  1.0915E-03  1.7464E-04
40-Zr- 95    40095.      0.  3.4387E-03  2.7509E-04
40-Zr- 96    40096.      0.  1.0743E-02  3.0082E-04
40-Zr- 97    40097.      0.  2.2059E-02  4.4119E-04
40-Zr- 98    40098.      0.  3.4393E-02  1.5477E-02
40-Zr- 99    40099.      0.  3.3032E-02  1.0570E-02
40-Zr-100    40100.      0.  3.1337E-02  6.2675E-04
40-Zr-101    40101.      0.  1.3365E-02  4.2767E-03
40-Zr-102    40102.      0.  6.1121E-03  3.9117E-03
40-Zr-103    40103.      0.  1.3520E-03  8.6527E-04
40-Zr-104    40104.      0.  1.7730E-04  1.1347E-04
40-Zr-105    40105.      0.  1.8369E-05  1.1756E-05
40-Zr-106    40106.      0.  7.0998E-09  4.5439E-09
40-Zr-107    40107.      0.  2.5653E-09  1.6418E-09
40-Zr-108    40108.      0.  5.3699E-12  3.4367E-12
40-Zr-109    40109.      0.  8.5602E-10  5.4785E-10
40-Zr-110    40110.      0.  3.1599E-12  2.0223E-12
40-Zr-111    40111.      0.  1.3674E-14  8.7513E-15
41-Nb- 89    41089.      0.  0.0000E+00  0.0000E+00
41-Nb- 90    41090.      0.  0.0000E+00  0.0000E+00
41-Nb- 91    41091.      0.  1.6600E-13  1.0624E-13
41-Nb- 92    41092.      0.  1.8099E-11  1.1584E-11
41-Nb- 93    41093.      0.  1.2900E-09  8.2558E-10
41-Nb- 93-M  41093.      1.  3.0299E-10  1.9391E-10
41-Nb- 94    41094.      0.  3.0499E-08  1.9520E-08
41-Nb- 94-M  41094.      1.  2.1200E-08  1.3568E-08
41-Nb- 95    41095.      0.  1.3400E-06  8.5758E-07
41-Nb- 95-M  41095.      1.  3.1499E-07  2.0160E-07
41-Nb- 96    41096.      0.  5.5849E-05  3.5743E-05
41-Nb- 97    41097.      0.  7.6328E-04  1.2212E-04
41-Nb- 97-M  41097.      1.  1.8562E-04  1.1879E-04
41-Nb- 98    41098.      0.  1.5166E-03  9.7061E-04
41-Nb- 98-M  41098.      1.  5.0581E-04  3.2372E-04
41-Nb- 99    41099.      0.  6.3023E-04  4.0335E-04
41-Nb- 99-M  41099.      1.  7.2424E-03  3.6212E-05
41-Nb-100    41100.      0.  4.6101E-03  2.9504E-03
41-Nb-100-M  41100.      1.  4.6101E-03  2.9504E-03
41-Nb-101    41101.      0.  1.5220E-02  6.0879E-04
