PRODUCT      ZAFP     FPS           Y          DY
40-Zr- 88    40088.      0.  0.0000E+00  0.0000E+00
40-Zr- 89    40089.      0.  3.7200E-13  2.3808E-13
40-Zr- 90-M  40090.      1.  3.5850E-11  2.2944E-11
40-Zr- 90    40090.      0.  3.5850E-11  2.2944E-11
40-Zr- 91    40091.      0.  5.5300E-09  3.5392E-09
40-Zr- 92    40092.      0.  2.9100E-07  1.8624E-07
40-Zr- 93    40093.      0.  5.3100E-06  3.3984E-06
40-Zr- 94    40094.      0.  7.7430E-05  4.9555E-05
40-Zr- 95    40095.      0.  6.4542E-04  4.1307E-04
40-Zr- 96    40096.      0.  3.9852E-03  2.5505E-03
40-Zr- 97    40097.      0.  9.2960E-03  5.9494E-03
40-Zr- 98    40098.      0.  1.0692E-02  3.4214E-03
40-Zr- 99    40099.      0.  1.2520E-02  2.8797E-03
40-Zr-100    40100.      0.  8.8927E-03  4.0017E-03
40-Zr-101    40101.      0.  6.7262E-03  3.0268E-03
40-Zr-102    40102.      0.  5.1650E-03  2.3243E-03
40-Zr-103    40103.      0.  3.8408E-03  2.4581E-03
40-Zr-104    40104.      0.  1.2957E-03  8.2926E-04
40-Zr-105    40105.      0.  1.6782E-04  1.0740E-04
40-Zr-106    40106.      0.  9.5888E-06  6.1368E-06
40-Zr-107    40107.      0.  4.4896E-07  2.8734E-07
40-Zr-108    40108.      0.  3.1200E-09  1.9968E-09
40-Zr-109    40109.      0.  2.5558E-11  1.6358E-11
40-Zr-110    40110.      0.  4.5700E-14  2.9248E-14
40-Zr-111    40111.      0.  3.5132E-16  2.2484E-16
41-Nb- 89    41089.      0.  0.0000E+00  0.0000E+00
41-Nb- 90    41090.      0.  0.0000E+00  0.0000E+00
41-Nb- 91    41091.      0.  0.0000E+00  0.0000E+00
41-Nb- 92    41092.      0.  1.1900E-12  7.6160E-13
41-Nb- 93    41093.      0.  1.3200E-10  8.4480E-11
41-Nb- 93-M  41093.      1.  3.1000E-11  1.9840E-11
41-Nb- 94    41094.      0.  3.6000E-09  2.3040E-09
41-Nb- 94-M  41094.      1.  2.5000E-09  1.6000E-09
41-Nb- 95    41095.      0.  2.9800E-07  1.9072E-07
41-Nb- 95-M  41095.      1.  7.0000E-08  4.4800E-08
41-Nb- 96    41096.      0.  5.5000E-06  3.5200E-06
41-Nb- 97    41097.      0.  6.8350E-05  4.3744E-05
41-Nb- 97-M  41097.      1.  1.6030E-05  1.0259E-05
41-Nb- 98    41098.      0.  1.5706E-04  1.0052E-04
41-Nb- 98-M  41098.      1.  5.2350E-05  3.3504E-05
41-Nb- 99    41099.      0.  1.3640E-05  8.7296E-06
41-Nb- 99-M  41099.      1.  1.5688E-04  1.0040E-04
41-Nb-100    41100.      0.  9.2830E-05  5.9411E-05
41-Nb-100-M  41100.      1.  9.2830E-05  5.9411E-05
41-Nb-101    41101.      0.  6.2543E-04  4.0028E-04
41-Nb-102-M  41102.      1.  3.1332E-04  2.0052E-04
41-Nb-102    41102.      0.  3.1332E-04  2.0052E-04
41-Nb-103    41103.      0.  1.8353E-03  1.1746E-03
41-Nb-104-M  41104.      1.  5.7156E-04  3.6580E-04
41-Nb-104    41104.      0.  5.7156E-04  3.6580E-04
41-Nb-105    41105.      0.  1.1013E-03  7.0485E-04
41-Nb-106    41106.      0.  1.6712E-04  1.0696E-04
41-Nb-107    41107.      0.  3.0961E-05  1.9815E-05
41-Nb-108    41108.      0.  1.5800E-06  1.0112E-06
41-Nb-109    41109.      0.  6.4074E-08  4.1008E-08
41-Nb-110    41110.      0.  7.7200E-10  4.9408E-10
41-Nb-111    41111.      0.  3.7617E-11  2.4075E-11
41-Nb-112    41112.      0.  1.5283E-14  9.7811E-15
41-Nb-113    41113.      0.  3.4139E-16  2.1849E-16
42-Mo- 90    42090.      0.  0.0000E+00  0.0000E+00
42-Mo- 91    42091.      0.  0.0000E+00  0.0000E+00
42-Mo- 92    42092.      0.  0.0000E+00  0.0000E+00
42-Mo- 93-M  42093.      1.  0.0000E+00  0.0000E+00
42-Mo- 93    42093.      0.  0.0000E+00  0.0000E+00
42-Mo- 94    42094.      0.  1.3300E-13  8.5120E-14
42-Mo- 95    42095.      0.  2.0300E-11  1.2992E-11
42-Mo- 96    42096.      0.  2.3600E-09  1.5104E-09
42-Mo- 97    42097.      0.  8.8300E-08  5.6512E-08
42-Mo- 98    42098.      0.  1.6300E-06  1.0432E-06
42-Mo- 99    42099.      0.  7.9700E-09  5.1008E-09
42-Mo-100    42100.      0.  5.4900E-08  3.5136E-08
42-Mo-101    42101.      0.  4.0700E-07  2.6048E-07
42-Mo-102    42102.      0.  2.4300E-06  1.5552E-06
42-Mo-103    42103.      0.  1.4360E-05  9.1904E-06
42-Mo-104    42104.      0.  6.6979E-04  4.2867E-04
42-Mo-105    42105.      0.  1.5008E-03  9.6050E-04
42-Mo-106    42106.      0.  1.4908E-03  9.5409E-04
42-Mo-107    42107.      0.  6.9035E-04  4.4182E-04
42-Mo-108    42108.      0.  2.7599E-04  1.7663E-04
42-Mo-109    42109.      0.  3.2740E-05  2.0954E-05
42-Mo-110    42110.      0.  3.7200E-06  2.3808E-06
42-Mo-111    42111.      0.  2.1396E-07  1.3694E-07
42-Mo-112    42112.      0.  5.0500E-09  3.2320E-09
42-Mo-113    42113.      0.  8.2936E-11  5.3079E-11
42-Mo-114    42114.      0.  3.6100E-13  2.3104E-13
42-Mo-115    42115.      0.  9.1769E-16  5.8732E-16
42-Mo-116    42116.      0.  0.0000E+00  0.0000E+00
43-Tc- 93    43093.      0.  0.0000E+00  0.0000E+00
43-Tc- 95    43095.      0.  0.0000E+00  0.0000E+00
43-Tc- 95-M  43095.      1.  0.0000E+00  0.0000E+00
43-Tc- 97-M  43097.      1.  2.7950E-13  1.7888E-13
